,0
50317,-0.88682777
50318,-0.115666784
50319,-0.35303485
50320,0.28262413
50321,0.013065839
50322,-1.0794823
50323,-0.22354202
50324,0.19945964
50325,-0.6465152
50326,-0.39145833
50327,-0.4467164
50328,-0.07774058
50329,-0.13643922
50330,-0.1260657
50331,-0.001222744
50332,-0.13763082
50333,2.962197
50334,-0.067076094
50335,-0.41268814
50336,-3.0
50337,0.6996191
50338,0.44723603
50339,-0.17328614
50340,-1.3186297
50341,-0.17287222
50342,0.025635054
50343,-0.1293694
50344,0.21215042
50345,0.16197073
50346,-0.30943885
50347,-1.1514028
50348,-1.0375618
50349,0.011325377
50350,0.41800946
50351,0.042109117
50352,0.17026745
50353,0.6367004
50354,1.9016072
50355,-1.2742735
50356,-0.3555785
50357,0.055523388
50358,0.91810405
50359,-0.16798991
50360,-0.22254863
50361,-3.0
50362,1.9069169
50363,0.013603777
50364,-0.07538578
50365,-1.0741452
50366,1.3091173
50367,-0.10037896
50368,0.0064653787
50369,-1.1062973
50370,0.2333111
50371,-2.7501152
50372,0.115384646
50373,-0.8735496
50374,-0.8150976
50375,-0.5347862
50376,-0.9907523
50377,0.27420172
50378,0.07874084
50379,0.5589385
50380,-1.0096962
50381,0.37832844
50382,-0.34030238
50383,-0.99652135
50384,-0.31773096
50385,1.2455708
50386,0.58778125
50387,-2.2442236
50388,0.6839255
50389,1.005315
50390,-0.007634933
50391,-0.20014662
50392,-0.18570319
50393,0.23603511
50394,-0.005450979
50395,0.35747942
50396,0.40318933
50397,-0.96170545
50398,0.43270046
50399,0.9189217
50400,-0.34148714
50401,0.22100051
50402,-0.2012655
50403,0.6744557
50404,3.0
50405,0.6023229
50406,0.024956582
50407,-0.41654083
50408,0.17322947
50409,0.37903702
50410,0.14754015
50411,0.12940434
50412,2.3376966
50413,0.02605722
50414,0.06451271
50415,-0.07789677
50416,0.92931265
50417,3.0
50418,0.5344518
50419,-0.047918808
50420,-0.58647066
50421,-0.60511565
50422,0.5712208
50423,-0.36188188
50424,0.78485817
50425,-0.20694992
50426,-0.21390593
50427,-1.3258543
50428,-0.23730199
50429,-0.10206108
50430,-0.93463594
50431,0.0049348203
50432,0.07577503
50433,0.44811058
50434,-0.85364884
50435,-0.106306106
50436,-1.5713278
50437,-1.1861851
50438,0.25041923
50439,0.8029589
50440,-0.339056
50441,-0.81372714
50442,-0.8748358
50443,0.62183505
50444,-0.11029921
50445,0.3350759
50446,-0.25553805
50447,1.368802
50448,-0.03916006
50449,0.9297783
50450,0.26773587
50451,0.32433686
50452,-0.31924057
50453,0.9380394
50454,0.03232877
50455,1.140738
50456,0.0626966
50457,0.6278338
50458,1.1248126
50459,-0.44950357
50460,0.6181286
50461,-0.7823562
50462,-0.006821885
50463,-0.044393707
50464,-0.16032515
50465,-0.70422006
50466,-1.3778294
50467,0.12720156
50468,-0.50900096
50469,-0.31637493
50470,0.5774877
50471,0.07057804
50472,0.80117494
50473,0.88668454
50474,0.09891772
50475,-0.89290833
50476,0.34072214
50477,0.0055221575
50478,0.1856084
50479,0.37417242
50480,1.405697
50481,0.37977588
50482,0.19643635
50483,0.11264484
50484,0.30790904
50485,-0.12672453
50486,1.4214224
50487,0.013409918
50488,-0.4411834
50489,-0.28193772
50490,0.31163734
50491,-3.0
50492,-0.37106812
50493,-0.038390312
50494,0.09064885
50495,-0.38626543
50496,0.5364782
50497,-1.3629403
50498,-0.066364616
50499,0.46593854
50500,-0.05603245
50501,-0.1326014
50502,-0.1791546
50503,-0.6372893
50504,-0.41164166
50505,-0.95932865
50506,1.8433168
50507,1.0136529
50508,0.091265425
50509,0.10277096
50510,-0.37514794
50511,-0.17068744
50512,-1.4381427
50513,0.6036356
50514,1.6453773
50515,0.105205365
50516,0.009067326
50517,-0.45966035
50518,-0.20959543
50519,-0.051224537
50520,0.15036802
50521,1.1657887
50522,0.45555115
50523,0.25580937
50524,0.41286737
50525,0.02889711
50526,-0.015013329
50527,0.1051033
50528,0.5859811
50529,-2.2171645
50530,1.3348117
50531,1.5578655
50532,-0.47930247
50533,0.43696383
50534,-0.12511697
50535,0.3944524
50536,-0.2960836
50537,0.8888977
50538,-0.6133734
50539,0.113397904
50540,3.0
50541,-0.7948057
50542,0.2766269
50543,-0.45037803
50544,-0.0128587065
50545,-0.84640896
50546,0.04925276
50547,3.0
50548,-0.41951552
50549,-0.07839988
50550,0.17940281
50551,-0.95381945
50552,-1.0247633
50553,-0.5045414
50554,-0.28553623
50555,-0.46697867
50556,0.23935767
50557,-0.9082659
50558,-0.7310922
50559,0.7380642
50560,0.3448666
50561,0.19127356
50562,-0.15275557
50563,2.1423361
50564,1.0340961
50565,-1.0836072
50566,0.006876862
50567,-0.033043846
50568,0.2945544
50569,0.13710982
50570,0.4271173
50571,-1.2311852
50572,-1.1213553
50573,-0.0413383
50574,-0.26552504
50575,0.1197008
50576,2.6811945
50577,-0.22260825
50578,0.24022935
50579,-0.76112974
50580,-0.1952542
50581,-0.19811854
50582,-0.09051473
50583,0.1143609
50584,0.24816602
50585,0.0740539
50586,0.06136137
50587,0.2782588
50588,0.006415753
50589,-0.53661907
50590,-0.0987881
50591,-0.8691428
50592,-0.24448347
50593,-0.32002532
50594,-0.3250783
50595,0.49606207
50596,-1.155311
50597,0.3424668
50598,0.6229264
50599,0.16943926
50600,-0.5041706
50601,-0.14389308
50602,0.029805671
50603,-0.56365275
50604,0.186855
50605,-2.855906
50606,0.043180767
50607,-0.33708414
50608,0.44978282
50609,0.5571054
50610,-0.16403309
50611,-1.0028608
50612,-0.87466574
50613,0.35634312
50614,0.17160703
50615,-0.52617663
50616,0.09428664
50617,1.7509224
50618,-0.6793383
50619,1.0745682
50620,1.4082305
50621,0.70652515
50622,-2.129859
50623,-0.6884949
50624,-0.46951437
50625,0.75393283
50626,0.012038398
50627,-0.30806297
50628,-0.3683338
50629,0.18705635
50630,0.033312127
50631,-0.031577956
50632,-1.8040143
50633,-0.14263724
50634,0.19261633
50635,-0.13510382
50636,-0.17367138
50637,1.816529
50638,0.4501307
50639,0.87013835
50640,0.20451753
50641,-0.8892598
50642,0.024346476
50643,0.6318711
50644,0.14676213
50645,1.1911283
50646,-0.010511988
50647,1.9100332
50648,0.08884757
50649,-0.026124317
50650,-0.14051063
50651,0.05815037
50652,-0.03290852
50653,1.2655642
50654,-0.073740885
50655,0.046435677
50656,-2.0433972
50657,-1.4121176
50658,0.414381
50659,0.38285038
50660,1.0005797
50661,0.29021317
50662,0.42233843
50663,-0.12724613
50664,0.03527919
50665,-0.9029189
50666,0.252954
50667,0.05303812
50668,-0.36511964
50669,0.3868879
50670,-0.51999664
50671,-0.80194163
50672,0.17468128
50673,2.7940295
50674,-0.34643376
50675,1.0012828
50676,3.0
50677,0.8971976
50678,-0.27734715
50679,0.485018
50680,-0.5895246
50681,-0.10925175
50682,-0.16718508
50683,0.11362143
50684,-1.8982314
50685,0.4079117
50686,-0.27026567
50687,-0.0861056
50688,0.54288983
50689,-1.4696956
50690,0.08987334
50691,0.4584297
50692,0.6616617
50693,0.11757269
50694,0.04433913
50695,-0.06744749
50696,-1.2141607
50697,-0.69131553
50698,-0.35630667
50699,1.7571442
50700,0.5083685
50701,0.6982937
50702,-0.34408763
50703,1.3693416
50704,0.50367755
50705,-0.09527823
50706,-0.12409084
50707,0.7025865
50708,-0.66409564
50709,2.0263364
50710,0.32009336
50711,0.19283381
50712,0.116986796
50713,-0.94943196
50714,0.4052162
50715,-0.11845631
50716,0.015301873
50717,-0.27495697
50718,-1.0292441
50719,1.2974317
50720,0.4038968
50721,0.1889192
50722,0.20980898
50723,0.12720156
50724,0.33420157
50725,0.6233552
50726,0.66024196
50727,-1.8365266
50728,-0.21363415
50729,0.1792582
50730,0.34127444
50731,-0.16116902
50732,1.3603204
50733,-0.29917186
50734,-0.39595282
50735,-0.04790275
50736,0.080941126
50737,0.10826968
50738,0.19057395
50739,0.30127302
50740,0.79024416
50741,-3.0
50742,0.28157026
50743,-1.6921614
50744,-0.580092
50745,1.0975454
50746,0.47465274
50747,0.05247034
50748,-1.2456138
50749,1.0272763
50750,-0.3298308
50751,1.3853467
50752,-2.2315388
50753,-0.08864191
50754,0.36808228
50755,2.2283955
50756,-0.51892066
50757,-0.2735787
50758,-0.36927268
50759,1.615821
50760,-0.16169712
50761,0.36556962
50762,0.18679816
50763,0.59611446
50764,-0.22075182
50765,0.21643521
50766,0.4507558
50767,-0.65169436
50768,-0.56674993
50769,-0.12247885
50770,0.34912655
50771,0.27033985
50772,0.23411836
50773,-0.89807576
50774,0.5572976
50775,-0.1510166
50776,0.3669261
50777,-0.18140267
50778,-0.37904277
50779,1.2092556
50780,1.2545408
50781,0.7686829
50782,-0.27347174
50783,-0.49512136
50784,-0.0019437372
50785,0.94043034
50786,0.012560377
50787,-2.4966311
50788,-0.3429167
50789,0.16963266
50790,0.2024592
50791,-0.13831297
50792,-0.64795107
50793,-1.9937139
50794,-3.0
50795,2.0350401
50796,-0.10735867
50797,0.42880443
50798,0.50820446
50799,-0.099655114
50800,0.5257985
50801,-1.6624271
50802,0.32726705
50803,0.020853603
50804,0.13140452
50805,0.41185847
50806,-0.39824396
50807,-0.59901613
50808,0.51988524
50809,-1.137089
50810,-0.36065334
50811,0.43114716
50812,0.08201863
50813,-1.0338308
50814,0.13080019
50815,-0.15092658
50816,-1.326891
50817,-0.1927245
50818,-0.35419425
50819,-0.9658731
50820,-0.1366731
50821,-0.75712395
50822,0.1633108
50823,0.10994949
50824,0.033465352
50825,-0.7665423
50826,0.07129687
50827,-1.5450828
50828,0.046835
50829,0.053547125
50830,-0.13315584
50831,0.5371485
50832,0.48117945
50833,1.3196115
50834,-1.2377272
50835,-0.50692236
50836,0.5697568
50837,0.091885634
50838,0.09241419
50839,-0.04030043
50840,-0.7389744
50841,1.1389308
50842,-0.082651414
50843,-1.4422297
50844,-0.26206684
50845,-0.56877863
50846,1.7833892
50847,1.1392137
50848,0.011086843
50849,0.044391677
50850,-1.9433708
50851,-0.13990396
50852,0.5142719
50853,-0.07649862
50854,0.11022399
50855,0.04631206
50856,1.3846942
50857,-0.1252644
50858,0.13593362
50859,-0.12724112
50860,-0.31870952
50861,1.1089641
50862,-0.18564521
50863,0.025395548
50864,-0.08424567
50865,-0.608139
50866,-0.056121804
50867,-0.9436358
50868,0.3428595
50869,-0.06808324
50870,-0.27850443
50871,-0.13943781
50872,0.35163158
50873,-0.55641603
50874,-0.05333603
50875,-1.0855901
50876,-0.06755767
50877,-0.3588203
50878,0.46169573
50879,-2.5390682
50880,0.39825302
50881,0.06537279
50882,-0.36979768
50883,0.50165904
50884,-0.08166251
50885,0.14990596
50886,-1.0581957
50887,-0.3654132
50888,-0.09911679
50889,-0.726257
50890,0.23263916
50891,-0.14480774
50892,1.4003642
50893,-0.020790275
50894,-0.12283702
50895,-0.5273384
50896,-0.08335289
50897,-0.466905
50898,0.9196773
50899,0.11164007
50900,1.4346863
50901,0.49802414
50902,-0.42427322
50903,-0.12109531
50904,1.5714132
50905,0.25658157
50906,0.23417851
50907,-0.33174768
50908,1.6684159
50909,0.23383468
50910,-0.8341496
50911,-0.5394999
50912,-0.072232954
50913,0.6415575
50914,0.9269615
50915,0.5191108
50916,2.6767342
50917,-0.004924276
50918,-1.5433823
50919,0.26487648
50920,-0.96098524
50921,-0.9607923
50922,-0.58800673
50923,0.36837542
50924,-0.60409623
50925,-0.3525379
50926,-3.0
50927,0.47093847
50928,0.43950492
50929,-0.5089311
50930,0.03398847
50931,-2.9347727
50932,0.08042589
50933,-0.078855895
50934,-0.13381258
50935,-0.017910732
50936,0.22373646
50937,-0.028431866
50938,0.25996694
50939,0.012548186
50940,-0.649586
50941,0.6873263
50942,-0.49606922
50943,0.013190394
50944,-1.3958172
50945,-0.33818245
50946,-0.07945691
50947,0.11712415
50948,-0.6699884
50949,0.027999759
50950,0.64748263
50951,2.2129457
50952,0.8667629
50953,1.068806
50954,-0.39779404
50955,-1.7826847
50956,-0.57945293
50957,1.0123926
50958,1.1075485
50959,-0.118955016
50960,-0.47978252
50961,-0.2957632
50962,0.10859444
50963,0.7177963
50964,0.52838564
50965,0.05755189
50966,1.5175385
50967,0.16350524
50968,1.1588395
50969,-0.9380551
50970,0.19451919
50971,-0.6625631
50972,-3.0
50973,0.31231263
50974,0.53403604
50975,-0.058947597
50976,1.5988085
50977,0.54897493
50978,0.668223
50979,0.24013068
50980,-0.04294625
50981,-0.5295285
50982,-0.84582764
50983,-1.3730779
50984,-2.1301425
50985,-0.23858008
50986,0.051466327
50987,-0.9109905
50988,-0.38161674
50989,-0.21562847
50990,0.28853956
50991,-0.022469912
50992,-0.07543052
50993,-1.5152037
50994,-1.3097965
50995,-0.3587437
50996,0.029318696
50997,2.3341696
50998,0.5081293
50999,-0.21655022
51000,0.22471797
51001,-0.07355061
51002,1.0614526
51003,-1.7126883
51004,0.015672714
51005,-0.8903484
51006,2.6932802
51007,0.58805496
51008,0.24665542
51009,-1.0351195
51010,0.22623828
51011,1.0565724
51012,-0.04894169
51013,-0.3704339
51014,0.5378047
51015,0.9950355
51016,1.6479602
51017,-0.13818945
51018,-0.85686153
51019,0.7159527
51020,-0.006772628
51021,0.2978491
51022,-0.23473062
51023,0.41089827
51024,-0.970605
51025,-0.21282877
51026,-0.58980536
51027,-0.74805766
51028,1.1839007
51029,-0.8495941
51030,-0.13138077
51031,-2.904765
51032,-0.33319634
51033,0.062206347
51034,0.6385733
51035,0.47151285
51036,0.40777597
51037,0.1180852
51038,0.49025884
51039,-1.2388529
51040,0.011062468
51041,-0.5553873
51042,-0.15145227
51043,-1.8960559
51044,0.7415658
51045,-0.1321982
51046,-0.16359362
51047,0.4002887
51048,0.001033441
51049,1.0010456
51050,-1.1251543
51051,1.408005
51052,-0.47842062
51053,0.7159152
51054,0.4023483
51055,-1.3084657
51056,0.3151313
51057,0.1605322
51058,0.23973973
51059,-0.49058115
51060,0.15249941
51061,-0.43753576
51062,0.69381166
51063,0.093005575
51064,0.9599858
51065,1.3412769
51066,-1.79961
51067,-0.42840773
51068,0.03867024
51069,-1.7064384
51070,-0.2587024
51071,0.28182253
51072,0.2861424
51073,0.060828395
51074,-0.36899757
51075,0.34500906
51076,-1.3268487
51077,-0.21300736
51078,-0.011534544
51079,0.14673448
51080,-0.5910227
51081,-0.8000561
51082,0.5121896
51083,0.14244339
51084,-0.88903844
51085,0.24637055
51086,0.7210518
51087,-0.11686311
51088,-0.1760541
51089,0.11301143
51090,-0.5466831
51091,-0.11301755
51092,0.7597379
51093,1.1881411
51094,-0.955006
51095,-2.7175248
51096,-1.0233557
51097,-0.50382596
51098,-0.50878507
51099,-0.36008456
51100,-0.21747221
51101,0.186341
51102,-0.37501496
51103,0.9363255
51104,0.5445912
51105,-0.4789889
51106,-0.90032345
51107,-0.37927473
51108,0.1381565
51109,-2.927417
51110,-1.1276858
51111,-0.51288974
51112,0.6550595
51113,0.8306408
51114,0.2784967
51115,0.93106914
51116,-0.115364306
51117,-1.3373122
51118,-0.09515961
51119,0.018217891
51120,-0.3575983
51121,0.3257874
51122,-0.8017535
51123,1.4605607
51124,-0.02986593
51125,-1.0043565
51126,0.34343666
51127,1.0461942
51128,-1.3010178
51129,0.21078406
51130,0.19673286
51131,-0.5331998
51132,-0.048631806
51133,0.33056092
51134,0.846367
51135,-0.8087303
51136,0.4608926
51137,1.2688876
51138,-0.82219833
51139,-0.63270193
51140,-1.3870705
51141,-0.93018556
51142,-0.061398495
51143,0.89112514
51144,-0.28379074
51145,0.3770176
51146,0.13649136
51147,0.12590227
51148,0.41188732
51149,2.8731093
51150,0.25154966
51151,-0.6740543
51152,-1.086262
51153,0.42538732
51154,0.11602362
51155,0.26728514
51156,-0.14769399
51157,-0.9925914
51158,0.42629388
51159,0.10044429
51160,1.3721136
51161,1.1775991
51162,0.1514978
51163,-0.23703969
51164,0.09366036
51165,-1.5521573
51166,-0.58258563
51167,-0.7588619
51168,-0.3052585
51169,0.054861635
51170,0.08380431
51171,0.519923
51172,1.2072258
51173,-0.26426172
51174,2.609631
51175,-0.80907345
51176,0.5047985
51177,-0.5707202
51178,0.059132583
51179,-1.4264945
51180,0.11676953
51181,0.17093329
51182,-0.51587343
51183,-1.7324792
51184,-0.106069535
51185,0.8631666
51186,-0.6158224
51187,3.0
51188,-0.13162734
51189,0.53614414
51190,-3.0
51191,-0.07663483
51192,1.5585691
51193,-0.0034301984
51194,-0.38536504
51195,-1.3000909
51196,0.459228
51197,-0.21635507
51198,0.21226236
51199,-0.12849168
51200,0.45490822
51201,-1.1411691
51202,-0.010396254
51203,-0.39172497
51204,-0.7425007
51205,0.3246072
51206,1.4577734
51207,-0.37925723
51208,-1.2377683
51209,-0.15095073
51210,-2.1736443
51211,-0.48352507
51212,0.08748749
51213,-0.9504349
51214,0.021809073
51215,-0.117266566
51216,-1.1353333
51217,0.48578233
51218,-1.667149
51219,-1.3515177
51220,-0.2510461
51221,-3.0
51222,0.11103258
51223,0.3691254
51224,1.7188946
51225,1.0411869
51226,0.665633
51227,0.32101834
51228,0.17408188
51229,0.5376834
51230,-0.42824823
51231,-0.20395495
51232,0.14817998
51233,0.36494777
51234,-0.39328682
51235,-0.7217438
51236,0.089519024
51237,-0.6887192
51238,-0.07132344
51239,-0.1839605
51240,-1.3267764
51241,-0.33862224
51242,-0.28745192
51243,0.05176868
51244,-0.053646196
51245,1.3449402
51246,0.09615177
51247,0.3455347
51248,0.43355608
51249,0.70690715
51250,0.4920098
51251,0.024219085
51252,0.8541059
51253,0.24082913
51254,0.7760778
51255,-0.13484551
51256,0.1464734
51257,0.2697568
51258,-0.89910275
51259,-0.5849391
51260,0.30740267
51261,3.0
51262,-0.20039725
51263,-0.2115694
51264,-1.7154716
51265,-0.5425889
51266,-1.3507398
51267,-0.5778003
51268,-0.40923715
51269,0.6235652
51270,-0.13919237
51271,-0.15433949
51272,-0.096775346
51273,0.818366
51274,1.0838623
51275,0.054276187
51276,-0.23347309
51277,0.10559718
51278,-1.1016871
51279,-1.2164742
51280,0.035356205
51281,-1.2569987
51282,0.03215079
51283,0.054272104
51284,0.3749467
51285,-0.03583816
51286,0.066216834
51287,1.5602806
51288,1.285416
51289,-0.04249007
51290,0.13334605
51291,-0.30713886
51292,0.09998576
51293,0.26213968
51294,-2.6534042
51295,-0.009942743
51296,-0.62435824
51297,-0.58052605
51298,-0.18120074
51299,-0.49722594
51300,1.066911
51301,0.31169155
51302,0.36121827
51303,-0.6325208
51304,0.6016595
51305,-0.60007024
51306,0.077304974
51307,0.21377118
51308,0.09126824
51309,-0.14667653
51310,0.59257555
51311,0.7292004
51312,0.0090412265
51313,-0.39857617
51314,-0.105621055
51315,-0.79227483
51316,1.0207316
51317,0.08714382
51318,-0.5291645
51319,0.17437766
51320,-1.122791
51321,0.28472713
51322,0.7143996
51323,-0.19224738
51324,-0.6538874
51325,-0.074639656
51326,0.4096396
51327,-0.7894048
51328,-0.26125738
51329,-0.92566144
51330,0.11107944
51331,-1.1774926
51332,0.05467922
51333,0.07533668
51334,-2.4050636
51335,1.2761343
51336,3.0
51337,-0.3464058
51338,0.017468642
51339,0.20521407
51340,0.66397727
51341,0.13942392
51342,0.123014435
51343,1.9819851
51344,0.88807034
51345,0.08030895
51346,-1.9909759
51347,-0.52264994
51348,0.11683837
51349,-0.008834032
51350,0.029458953
51351,0.16393161
51352,-0.6710694
51353,0.32145268
51354,0.39170384
51355,0.25169614
51356,0.31418318
51357,1.1511883
51358,-0.84263104
51359,-1.2353752
51360,-0.36649716
51361,2.123843
51362,0.5848483
51363,0.061169412
51364,-0.6488395
51365,0.22846188
51366,0.063038565
51367,1.2906768
51368,0.00032176205
51369,-0.25921625
51370,0.104799375
51371,-0.2784995
51372,-1.3287859
51373,0.016309852
51374,1.246896
51375,0.21212445
51376,-0.08708355
51377,0.5410857
51378,0.46404883
51379,0.67888224
51380,0.5270946
51381,1.1809618
51382,-0.5763557
51383,-0.3215047
51384,-1.0239631
51385,-1.951628
51386,-0.19320074
51387,0.11994077
51388,0.16322228
51389,-0.75735056
51390,0.49689302
51391,0.12664755
51392,0.46120042
51393,-1.2121669
51394,0.042970978
51395,-0.12507755
51396,0.50934094
51397,2.803241
51398,0.91114724
51399,-0.50459766
51400,0.3178715
51401,0.07783108
51402,0.50974476
51403,0.59052896
51404,-0.26469785
51405,1.5023646
51406,-0.5858429
51407,3.0
51408,0.42192444
51409,-1.2504089
51410,-0.28075206
51411,-1.1357325
51412,0.14447957
51413,0.3456399
51414,-0.08843214
51415,-1.2779335
51416,-1.2068142
51417,-1.1765305
51418,-1.7854725
51419,0.06336428
51420,-0.22225887
51421,-2.439414
51422,0.10632828
51423,2.418453
51424,-0.00013082854
51425,-1.776721
51426,2.9647436
51427,-0.9564804
51428,-0.291714
51429,-1.454524
51430,-0.6354482
51431,-1.6356146
51432,0.36624667
51433,-0.2846642
51434,-3.0
51435,-1.2261456
51436,0.086049266
51437,-0.2646446
51438,0.24379048
51439,0.10379764
51440,0.12918544
51441,0.49922633
51442,0.08321082
51443,0.38123813
51444,0.24638116
51445,0.4348432
51446,-0.101023324
51447,-0.9288011
51448,-0.22847511
51449,0.9013379
51450,0.26892173
51451,0.7339539
51452,-2.0420933
51453,-0.09571093
51454,1.437802
51455,-0.52040637
51456,-0.10172413
51457,-0.25809923
51458,0.44892728
51459,-0.12993999
51460,-0.010568888
51461,0.5495103
51462,-2.0391114
51463,-2.1763537
51464,0.005604612
51465,0.14214341
51466,-0.41263118
51467,0.706031
51468,2.0233262
51469,1.1077404
51470,0.377355
51471,0.48417816
51472,-2.118454
51473,0.13474648
51474,-2.7434816
51475,0.21923944
51476,0.9423357
51477,-0.05708528
51478,-0.29992446
51479,-1.1059538
51480,0.22282372
51481,-2.044462
51482,-1.2404248
51483,-0.12265311
51484,-1.5166816
51485,-0.48784703
51486,-0.19799015
51487,-1.1574032
51488,1.6993008
51489,-0.10786154
51490,-0.3970266
51491,1.4285789
51492,0.11295875
51493,0.20806423
51494,0.09358597
51495,0.16867551
51496,-0.5649052
51497,-0.20117125
51498,-0.24588385
51499,0.04065276
51500,0.48501572
51501,0.32220373
51502,0.35655457
51503,-0.74500096
51504,0.15013531
51505,0.094279096
51506,0.5841069
51507,0.24176669
51508,-0.12688735
51509,0.2866885
51510,-0.22915082
51511,0.95102787
51512,-0.19518183
51513,-2.4083946
51514,-0.44358402
51515,0.013198673
51516,-0.1616227
51517,0.22084777
51518,0.19021286
51519,0.16146092
51520,-0.43270895
51521,-0.038490012
51522,-0.11363506
51523,-0.20523876
51524,-0.515442
51525,-1.3867373
51526,0.012320173
51527,0.18624009
51528,0.46746522
51529,0.6383733
51530,-0.81605977
51531,0.821443
51532,0.24862123
51533,0.81510174
51534,0.7613767
51535,-0.6365339
51536,-0.26120734
51537,1.1089284
51538,0.75820696
51539,-1.3604301
51540,0.2320894
51541,2.3452308
51542,-0.15663272
51543,1.3106127
51544,0.026709823
51545,1.5971861
51546,-0.21465208
51547,0.13243903
51548,0.07496499
51549,0.08865203
51550,-3.0
51551,0.26586008
51552,2.2475429
51553,1.4909961
51554,0.76255
51555,-0.5165567
51556,-0.9894088
51557,-0.07323683
51558,0.58836305
51559,1.0289382
51560,0.1968238
51561,0.1324869
51562,3.0
51563,0.05515077
51564,-0.17106986
51565,0.1588529
51566,-0.40456524
51567,0.06712319
51568,-0.7757174
51569,-0.034283284
51570,-2.3458495
51571,-0.051077493
51572,0.34211877
51573,0.1978461
51574,-0.4193731
51575,-0.36083508
51576,0.49172536
51577,-1.7896664
51578,-0.45483762
51579,0.39883095
51580,-0.35445648
51581,-0.6918622
51582,0.1553502
51583,1.3037325
51584,0.64422166
51585,-1.4489142
51586,0.12843098
51587,-0.34090894
51588,-0.721049
51589,-1.2266955
51590,0.21295947
51591,1.763716
51592,-1.0599895
51593,0.0574019
51594,-3.0
51595,0.18679905
51596,0.3370255
51597,0.97474974
51598,-1.926889
51599,-0.96865094
51600,-0.7855458
51601,-0.38882664
51602,2.4209664
51603,0.3098997
51604,0.147922
51605,-0.59096247
51606,0.32309595
51607,-1.5461795
51608,0.9510317
51609,0.14465111
51610,-1.6873618
51611,0.38074335
51612,0.34954992
51613,1.1837897
51614,0.13379315
51615,-0.4205117
51616,-0.038736988
51617,1.4719145
51618,3.0
51619,-1.2679055
51620,1.2988112
51621,-0.1536121
51622,0.409606
51623,-0.7001
51624,-0.07057593
51625,-0.0041924035
51626,1.255712
51627,-0.066517204
51628,1.3609486
51629,1.584897
51630,0.35564044
51631,2.4915466
51632,-0.3132498
51633,-1.3530513
51634,-0.22828855
51635,2.6370091
51636,-0.16391592
51637,-0.9508281
51638,0.18912749
51639,3.0
51640,0.49875444
51641,-0.12899709
51642,-1.8559988
51643,0.61005366
51644,1.4622344
51645,0.68057364
51646,-2.744089
51647,0.24874471
51648,-0.7281595
51649,0.3372407
51650,-0.014394431
51651,-0.56134534
51652,0.12189612
51653,-2.5684316
51654,0.12126425
51655,0.9468973
51656,3.0
51657,-0.77763337
51658,-3.0
51659,-0.5649621
51660,0.53770447
51661,2.773271
51662,-1.2407564
51663,0.46790448
51664,0.57849944
51665,-1.2377312
51666,0.19573748
51667,0.9851772
51668,1.2866688
51669,0.07490844
51670,0.8695889
51671,1.597022
51672,-0.45780152
51673,-0.6770389
51674,-1.7165043
51675,-1.7247187
51676,0.48659214
51677,1.6961616
51678,1.798083
51679,-0.49445322
51680,-0.043099448
51681,0.8021932
51682,0.3051395
51683,1.3321723
51684,0.8973434
51685,1.1012803
51686,0.44233385
51687,0.4649515
51688,-0.11584088
51689,-1.5870669
51690,2.3118877
51691,0.4562599
51692,-3.0
51693,-0.0935857
51694,1.0531616
51695,1.7505039
51696,-2.1326265
51697,-3.0
51698,-0.42388007
51699,-0.4907074
51700,0.2749059
51701,-0.041182026
51702,0.47392455
51703,3.0
51704,-0.2948818
51705,0.6141095
51706,-0.27158895
51707,-0.20608045
51708,0.52983236
51709,-0.67851996
51710,0.34800842
51711,-0.24898097
51712,0.7295005
51713,-2.2631836
51714,-2.9368703
51715,-2.946345
51716,-1.0883676
51717,-0.17753217
51718,0.4787226
51719,-0.0880937
51720,0.45554134
51721,1.0686373
51722,0.14533441
51723,0.40350547
51724,0.0054209945
51725,-3.0
51726,1.4570502
51727,-1.024177
51728,1.5809034
51729,-1.2422229
51730,-2.1582527
51731,0.4311936
51732,1.7493526
51733,2.448991
51734,0.5615163
51735,-0.06528183
51736,-0.68924725
51737,-1.27815
51738,0.99174297
51739,-1.081377
51740,0.9240979
51741,0.99579006
51742,0.24890228
51743,0.97902995
51744,-0.019823909
51745,0.15120846
51746,0.8091551
51747,-0.0058880895
51748,-1.082384
51749,0.32581472
51750,-0.4511136
51751,-1.8611621
51752,1.8367677
51753,1.4000723
51754,-0.543961
51755,0.6413486
51756,1.5731
51757,-0.83520716
51758,0.10679897
51759,0.30779573
51760,-0.54912055
51761,0.51620567
51762,1.2467654
51763,0.66049594
51764,-2.131291
51765,0.8805018
51766,2.700584
51767,0.37660068
51768,1.2774401
51769,0.30145973
51770,0.18783851
51771,-0.2656195
51772,-0.07496685
51773,0.7005148
51774,0.7754164
51775,0.88557273
51776,0.32507175
51777,0.7322452
51778,-0.22314976
51779,0.7715984
51780,-2.4226146
51781,0.31793103
51782,1.0515233
51783,1.141804
51784,0.85457706
51785,0.67532414
51786,0.3763936
51787,0.525731
51788,-0.8848669
51789,0.16961955
51790,-0.28112742
51791,1.7723132
51792,1.4134389
51793,-1.7946644
51794,0.28529865
51795,0.5797471
51796,0.3427224
51797,1.0896035
51798,0.8370339
51799,-0.52197975
51800,0.3522759
51801,0.76581955
51802,-0.119299546
51803,-0.49686807
51804,0.9780384
51805,0.20762986
51806,-0.22671854
51807,-0.6921077
